,target,v1,v2,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v23,v25,v26,v27,v28,v29,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v48,v49,v50,v51,v53,v54,v55,v57,v58,v59,v60,v61,v62,v63,v64,v65,v67,v68,v69,v70,v72,v73,v76,v77,v78,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v92,v93,v94,v95,v96,v97,v98,v99,v100,v101,v102,v103,v104,v105,v106,v108,v109,v111,v114,v115,v116,v117,v118,v119,v120,v121,v122,v123,v124,v126,v127,v128,v129,v130,v131
target,0.18177681355861236,-0.003782464647506951,0.04662487998169459,0.029582051781018616,0.019599108715617673,0.007906104823416108,0.008467831280961595,-0.013723083098558183,-0.010442377140313455,0.08838581782278818,0.004008566448702267,0.02156983452059548,-0.012784056919046211,0.08044574964729172,-0.01023423048791135,-0.007473364904515483,0.039187378433695276,0.0010518359811652323,-0.0008036008788336973,0.014160406770843166,0.03094741102968167,-0.056341410638464186,-0.010294327778692736,0.007119612940455243,0.010343866380568471,-0.014964176677916306,0.012854304845741701,-0.007830312169300599,-0.01959350280426059,0.08280871971163448,-0.001651190851092579,-0.04149413140420514,-0.004997983865056945,0.015389601143868116,0.02296791602010175,-0.04200432834813239,0.004411733590783232,-0.0004517699896692412,0.008053519865106013,0.04236197889644098,-0.025441282423304522,-0.012363077308119839,-0.052466964431990094,-0.0009587297632507389,0.1204167312066906,-0.05317400330596396,0.003038630324113774,-0.005111788361055312,-0.016343778105956917,0.0079455846197903,-0.09539809423005123,0.02744797507649578,0.007497053985177243,0.043628764584731985,-0.027817060384782977,-0.013255555865865623,0.05537616277283165,0.03235823349252539,0.0031038352415127942,-0.021285576150678616,-0.009849641868024558,-0.0038570496248788917,0.02958564286672229,-0.012649912148673354,0.02685310836508195,0.0034385992910290707,-0.006458431227705621,-0.013073701795619582,-0.03040532024704641,0.032212936810932034,-0.02073849345732367,-0.016210778285075306,-0.03114985625171178,-0.0037927429696662848,0.041036711323316606,0.019873923089450525,-0.0065545831264024685,-0.0009060884834560706,-0.0010037755017045207,0.036514342937086955,-0.0037121852481981016,-0.002184994832445196,0.0112929316110288,0.008715027158328626,0.023122177998413037,0.006540104773946789,0.09656797217211222,0.051532002471531724,0.007635106445927999,-0.009229937406327453,-0.008674056579995827,-0.0046201913796218574,0.06896193140590803,0.012946519049816134,0.0497742406958586,-0.026163966341190982,0.08443638080819782,0.009635285233068877,0.006790228341290514,0.021633973236106958,0.0037631337289195637,-0.10696996149199181,7.009933339227157e-05,-0.025964156467382694,0.0025139649858121195,-0.06275199000004367,-0.006125037385539278,0.00011633089993447902,0.00978973475759962,0.015761144110788373,0.042013102107594694,-0.025177754789570236,0.01345206276677619
v1,-0.003782464647506951,1.1724850755804836,-0.6851625242043481,-0.17601896500337752,-0.14944303602345652,-0.010276413710310713,0.06372804919815146,0.46863582189085046,-0.04433839749797889,-0.030752308894644146,-0.2288947522420138,-0.018817099987186843,0.07607896636163025,-0.027761705944969656,0.043725191161102406,-0.39603265116119657,-0.20062392965812512,0.06558650904928355,-0.0024294456392295076,-0.2241439019440106,-0.00393427308340088,0.794917268278705,0.5315279597852545,0.13276068737364904,0.03678714474458447,0.1289798707810854,-0.29130403925323894,0.02385173711008153,0.45285485885601984,-0.028732775246875678,-0.1388127738680752,0.31230394046518617,0.5237495077737583,-0.009401970585878544,0.15966920908002438,0.014483457428128295,-0.15332234746897566,0.026577593123665054,0.17080451418865794,-0.41140067095755634,-0.06012517839638076,0.48803020460045543,0.4320340157633345,-0.07936134316278567,-0.010468797174413437,0.5088859392973981,-0.14209041446194107,0.42940444936534566,0.3638096448319616,-0.006708784470515159,1.8081990615511236,-0.4110048822626515,0.016719228847092118,-0.5413425401007448,-0.0003288876011328746,0.5220360187702552,-0.35127645261622215,-0.5897995534244851,-0.06481962287334554,-0.18550040654417707,0.21862327431378797,-0.11412433753394395,-0.02803339373522176,0.060059409082509466,-0.11816194948653286,-0.23811307398367693,-0.45143955384067397,0.20742502993454492,0.23481848744042572,-0.6264481306197667,0.3900937501076543,0.19882513345275818,0.39344287996940397,-0.025690602004985134,-0.2269311361877725,-0.09269195935406313,0.562733924067354,-0.009207906891927353,-0.04509234528798621,-0.23727541745568614,0.09679608257458623,-0.0274559229397277,-0.28335275178986274,-0.1303881954547342,-0.14588692428266734,-0.06849654121175504,-1.8349464002154137,-0.4503216829646259,0.32838339494146906,0.1897867227134515,0.04546775376703459,0.37477230057721583,-0.6103826364170142,-0.03024264886283176,-0.001436691270401109,0.630597893089137,-0.020971643825014628,-0.21618904359961463,0.10013970712506931,0.1451730600610971,0.3929212985941244,1.0070732994286458,0.038166067984776904,0.5199316137157274,-0.2508305581093027,0.8483487009060713,0.34394090619647116,0.01743945390662109,-0.012704810375646969,-0.037356092234895694,-0.018302535548209816,0.35820034389176336,0.8538659086287703
v2,0.04662487998169459,-0.6851625242043481,8.771523162119681,1.8290416716373383,1.2397657045107717,0.03904445620460451,0.6117050857082689,-3.0147231719799543,-0.050161945347215,0.2114955681448878,0.5125177594619704,0.10749988228707942,-1.4890718949546256,0.254065601706537,-0.7166913460019955,0.1262097824481859,3.18516772104943,-0.4009589770882197,-0.11726125070774684,1.430706389625211,0.11539882055429214,-3.78079315010364,-2.9013703893186906,0.36191943632216256,0.5745727226440552,-1.9476914528427947,1.1523285204892961,-0.5347601908437665,-1.719509353736513,0.506952652192184,-0.07134465849192255,-3.344596827820044,-0.5342396951086856,0.08329142528542716,0.5597551602709483,-0.5887547285364567,0.4516299216849817,-0.3096486995396169,0.35980308015055756,4.012833427361376,-0.016421698002726567,-3.0386587772829814,-4.452169675995171,-0.0807238225536851,0.1328936156767807,-3.6625882608289158,0.4291321442239153,-2.0446374712003363,-1.3283180550522615,0.8746904649718505,-11.57180537842619,2.701651608211169,0.42983104108658693,4.373227742327476,-0.01088445000819893,-3.092349199910053,4.681725366349537,3.050444573598878,0.29245464521952547,-0.285092912553867,-0.46461568246252627,0.2948109635670682,0.22995569602397498,-0.9085492790792007,2.129445976104519,0.6730781849990592,-0.7278513103934408,-0.9515161977666362,-2.1257011027080432,4.292286621372465,-1.8487833111047578,-1.2394372786969208,-2.638065354834285,-0.2247966305845159,2.4256144055884388,0.9417098267987477,-2.549084701400711,0.07661229507408776,-0.09531313636842602,1.9200738470562184,-0.6375684760618707,-0.1969083783776848,1.067941181672673,-0.020692675189389876,1.431436247711779,0.3079514327013646,11.660946838837795,4.430944701298315,-0.9956220890173002,-1.161995272557881,-0.9156024403502152,-1.934315902259797,6.273664592539053,0.7438423054298361,2.0484393590808465,-2.502898730377834,0.5651055855029627,0.4583207783011188,0.25944569626437397,-0.023860367600327677,-0.5547922315589048,-6.340281125631778,-0.234847596710553,-2.301811453216261,0.9017279934988098,-4.571913677500788,-1.607565354751944,-0.153676851366551,0.04581098631994472,0.8482376961300493,0.15754872074674897,-2.166752383701937,0.5943543365363917
v4,0.029582051781018616,-0.17601896500337752,1.8290416716373383,1.3185068673656135,0.631302250914676,0.25826746225119035,0.32152400315177365,-0.5286090413832139,-0.46676364390359143,0.13464098962273477,0.10725596029759334,0.07143097406119818,-0.6181173984227186,0.2151849357483333,-0.3939036538499717,-0.3154041721208467,1.7040925204981932,-0.021958359650444445,-0.054627968980301214,0.6089897477914021,0.13040633693245343,-2.1040417248907475,-0.2994210477656399,0.32751754007818207,0.42578779281489426,-0.530623898659846,0.45159568783887694,-0.3150589810866626,-0.7741220321634038,0.25572012151682216,-0.2046244965187271,-1.487960237340238,-0.20104964403395095,0.05112237698332404,0.757473376437614,-0.26884676823253206,0.09567928873795414,-0.18704209351558457,0.3818362240719872,1.7176381411083845,-0.8587486992181375,-0.368708012051782,-2.1275272558250253,-0.14368601923175597,0.07627855334190463,-1.9023218231138677,0.03457383259432523,-0.12374024414335358,-0.6138504002794576,0.32806722077045636,-3.265674336159355,1.0517946664964104,0.34495817286964375,1.7117622800850185,-0.04687891873152543,-0.4115722176376366,2.3710509854519226,1.2865045230772243,0.06439926079506561,-0.6695572241037767,-0.2502118455423039,-0.21017277030749476,0.09030110791179706,-0.509767401158913,1.1799413879450096,0.09128460536593498,-0.0957142058746654,-0.5506291230663184,-1.0885442342351912,0.9083157206176287,-0.7991263017237316,-0.6673371694762174,-0.9544799262553135,-0.1482168096653423,1.4622291852941545,0.76271644800382,-0.1772012412921855,-0.02725615951805762,-0.05805361194013451,1.3832875786258012,-0.2663817782619411,-0.10574820283413153,0.36219818865563075,0.5205144697152836,0.763354588225873,0.20141643786465455,3.261133463978672,2.049488525736109,0.3174689330831705,-0.47831461318575197,-0.39764441372971965,-0.08482870583392434,2.859675012975626,0.5210391211390435,1.9051647004062033,-1.0952871091681808,0.2601271178996093,0.24704912683057986,0.3434014156722979,1.1116471314807381,0.31954704388218175,-3.345611110961342,-0.030806460716565315,-0.9624993752000881,0.08363862535645436,-2.128394853764957,-0.11620728648708889,-0.06737995207514094,0.555317254172771,0.6112947606443174,0.0860576496599995,-1.0210385905469552,0.4088691964564549
v5,0.019599108715617673,-0.14944303602345652,1.2397657045107717,0.631302250914676,4.145368628746309,0.30033057943622216,0.06464259399724874,0.00734429922578453,-0.6935611290797236,0.1361282694118046,0.19064445511119082,0.07962988890322084,-0.029564215313239942,0.2587427179934377,-0.23704974903940107,-0.13085405070127987,1.654394824898499,0.267163114586248,-0.029297187448703785,0.8915769983512127,0.17848709636720886,-1.0575169643759668,0.3536217261336961,0.2893458472306081,-0.09746980250750462,1.926511122826844,1.1098156519743525,-0.10028237744783827,-0.6462034239862047,0.12608495023841507,0.5493841269256763,-2.112249354589999,-0.09834823851757422,-0.020936326660428543,-0.454333342053653,-0.062367409922668975,0.6961651520558996,0.47418938734455807,0.1610579489602265,1.8968050766228126,0.11239768986483291,0.1425442219853248,-1.920178975908814,0.4021636400239128,0.056528920166012714,-3.631808968236155,0.12157439658040951,0.4001082533659176,-0.4980807515899017,0.20605752955286258,0.12224511561500866,2.020771593380167,0.30424109546891775,1.1699453371256718,-0.05483352759606505,0.18851981541159074,2.294974655322284,1.585989848686156,0.7869786357489831,0.8659090331672289,-0.08212745939336014,1.9480588169481172,-0.0096556693320363,-0.3658907010022481,1.1352403109405333,1.08580145484612,-0.21742342328062061,-0.7262827290866335,-4.099607327500079,1.6306317457567163,-0.677737960581799,-0.5353100205295246,-0.4944703593818992,0.03338580402940378,4.442281271880003,0.05499222820927145,0.42003752543651546,0.020704551110685022,0.0719953548797894,1.76805949434096,-0.3316605055420513,0.03950599343596196,0.9215616953187841,1.1667620471159774,-0.7884475869738884,0.377000736080773,-0.13978342124218668,2.040370232831647,1.2368073553305674,-0.552613547648034,0.007874025685147794,0.42919740839079634,2.552698672524331,1.1431455548133544,3.166979700626948,-0.9419773285408721,0.08505177340782753,0.08348246589105997,0.10582660182503006,4.14111281715669,1.0679782894180478,-0.9789331284798519,-0.44478634319067706,-0.9887869148383908,0.031860522207851114,-1.2516544962493452,0.3250439945200661,-0.10264225082251777,-0.7532758164397574,1.3010431077456337,0.06611418492445695,-0.6629324921275227,0.34487880048023345
v6,0.007906104823416108,-0.010276413710310713,0.03904445620460451,0.25826746225119035,0.30033057943622216,0.35995837762122374,0.06837054152747084,0.03896871066534302,-0.06425819933887215,0.0355634353066572,0.03207323711608857,0.0202515460896281,-0.12089444466936182,0.05981042367417054,-0.10330433848906762,-0.1390220483061888,0.32521410174083154,0.07079802031767936,-0.01933776519043089,0.23123702147644282,0.03960375832215711,-0.5873558343010561,0.08401174691573435,0.10389594859126337,0.10851470344680138,0.11020056258491194,0.20705355851774818,-0.06452021457056524,-0.16818267748381713,0.0319359738743115,0.016636157940132974,-0.22476006525116748,-0.03082599799952743,0.001650543514481783,0.34110701791923975,-0.014706452632364147,0.10896743813167269,-0.005097278069275522,0.10489981710917523,0.325841423050471,-0.32708468040769084,0.08052975484377939,-0.4385037086566807,0.026205521322736666,0.0163013889865221,-0.5200381846263644,0.004604438536565986,0.06749041812842593,-0.14716776865712505,0.057026296847385506,0.13472613767878056,0.24986182492040038,0.10502331024153745,0.3772300986824826,-0.014096156636080522,0.07215459847806872,0.47492736066781593,0.38623698738960394,0.1226213075939378,-0.27746114604794053,-0.11156576079011411,0.024688961662351305,0.0066451377574406395,-0.14273466809317845,0.21735069321447711,0.12644908028794735,0.03445383607059471,-0.14463855696981148,-0.3447589648570073,-0.057103905387042346,-0.16351565497252454,-0.17389446224201058,-0.09212014334060215,-0.02097010846358169,0.5002114755643224,0.1748920249589505,0.12037594000890749,-0.0248770001199103,0.0002546789742194354,0.36438844069041576,-0.13539386138260603,-0.010287588306494625,0.16370487936810663,0.2644610862222947,0.08339308531636723,0.09485327936740076,-0.1330310366171573,0.3590518699494815,0.17891411171820418,-0.19372890031697493,-0.10868656257950324,0.07898113444213771,0.6063119497618487,0.13818491917794862,0.47952312218497983,-0.21008594354135635,0.019863586919138823,0.11252317682670897,0.09435041144002525,0.5830692410379825,0.2331768482877012,-0.6933588666534503,-0.0373563887921958,-0.21961558264832626,0.08091782797890648,-0.46130719133633696,0.03899227034145975,-0.055440837166207825,0.14840179567816553,0.15085080943972767,0.019090750879039484,-0.22152687236821486,0.10626178747462027
v7,0.008467831280961595,0.06372804919815146,0.6117050857082689,0.32152400315177365,0.06464259399724874,0.06837054152747084,0.34744955399738053,-0.3752224207662782,-0.06106676931142515,0.012253792353969633,-0.09945920248992794,0.0039301395111417505,-0.3905812732060505,0.0170394084529586,-0.17340593348124123,-0.047047718655516574,0.28759252003068625,-0.008872400373311013,-0.034166627868372317,0.09910333864864705,0.006263681935657173,-0.49243064444448814,-0.3592162381780697,0.2000058568662661,0.3636707556087683,-0.3188928997789191,-0.0680098311709136,-0.14701897817364215,-0.19143057003291278,0.11183765563475385,-0.3442660653172368,-0.3192309628346582,-0.07886610650567613,0.011153050198975882,0.4432187343152481,-0.16450825391159493,-0.17503223364853981,-0.10572180815791134,0.2766872201411753,0.40875424424765755,-0.46061259477942995,-0.351288430744666,-0.4549780670876777,-0.2327377192025137,0.014086638735590167,-0.37229241676879665,-0.10941381949281437,-0.265692922059586,-0.15123949200892983,0.25136802898341293,-1.700920665370716,0.04170863746774873,0.19366271851728922,0.5346001023608925,0.004239854353389982,-0.37398238941489786,0.45019379472299786,0.24132849762699923,-0.16399290098678845,-0.3695926123379459,-0.05061706910601007,-0.47406601182645236,0.03034378774926169,-0.18455597175742405,0.18485151918746073,-0.16834339732200562,-0.1688990422494565,-0.024884164863174265,-0.1523082276800983,0.4704123277794595,-0.21933310608734474,-0.1560287073153952,-0.31574960527426066,-0.10798083800751564,0.15124602446485888,0.20908934213532324,-0.3061322775879605,-0.01113376537879841,-0.1049924112254623,0.18993093520063348,0.06233250049727565,-0.1254073008414468,-0.1016679569946674,-0.23247025628630108,0.7149503155981703,0.024711129888163458,1.7104784551346026,0.40610805310642833,-0.14180742358328102,0.027413129027692166,-0.24014927160300312,-0.24296512595677033,0.6766216337687688,0.058490829225240834,0.10124378779674387,-0.2714699010193356,0.1398102415459721,0.051590765010493915,0.27586268345203413,-0.11255070899965332,-0.31139971889191237,-0.7612546927988353,-0.04000341475849634,-0.20129105853849544,-0.03612192105541854,-0.5175256978996439,-0.2391829406398888,0.05229706411064549,0.23077747418788924,0.0588195576588267,0.014950883196895793,-0.4602636305148489,0.21634142535293058
v8,-0.013723083098558183,0.46863582189085046,-3.0147231719799543,-0.5286090413832139,0.00734429922578453,0.03896871066534302,-0.3752224207662782,7.745103118653193,-0.9398472932292129,-0.0232045838912541,-0.4083384411464787,-0.004107708507642289,1.4140459700965111,0.027276930349002255,0.3928671718579737,-0.5677682578824714,-0.33033386884333077,0.28001445304789097,0.07799530935542766,-0.4149799578194784,0.044223806509064635,1.9053544463250565,7.756813278062604,0.0947276299605568,-0.3823040275337733,1.1869177976831422,-0.06521749580949934,0.2980739756901373,0.7588046978049896,-0.23439046890473472,0.084688746845723,1.4841449518522325,0.3580829717367249,-0.05161136067115652,-0.7542970136720138,0.3472709522774117,0.06382831181411514,0.6676565710347867,0.047630072506105035,-1.0781696265748226,-1.0419787349493292,7.859174013293019,0.933267769074607,0.23228557889099435,-0.03594245539006426,0.8387360388251098,-0.4658728269729,5.501232717940729,0.6300594611594329,-0.550176835685255,10.287685739361628,-1.1523207046168793,0.04858782611432664,-1.949598344641447,-0.06587223485817802,8.05963166194869,-0.7341073305834641,-1.1254005417848219,0.3140952513817872,0.4955078885007728,0.4594395223287218,0.5349828354527395,-0.15427319658190336,0.376112809032782,-0.1556632143690852,0.15458998703819427,0.6686914552874845,-0.12932915530156436,0.4761426011214252,-3.8818131934489193,0.8859226926847971,0.35245418346459634,1.3842180211112998,0.20985114101702956,0.15758222766159238,-0.38147132637371695,6.859032962135003,-0.12353091717293585,0.12361293347841786,0.07084793893749866,0.3745870001973714,0.17481333241733746,-0.231622540547011,1.4511764628899666,-1.8936866376582642,0.03728218365687598,-10.351923342584033,-1.1283818479628265,1.911775250198521,0.5812143668693563,0.8834001687682563,5.737415480282214,-1.7178770338444753,-0.20586359442132487,0.8984974477547792,1.0162607074514165,-0.31407326376503314,-0.45949047078044547,0.08875540410564615,2.346575751869996,1.8074909265809502,2.4972088165933464,0.20199299113315156,1.0092348889472922,-0.8112168052473455,2.0665071639137036,4.545105959457473,0.1339021479455617,-0.0675518543742813,0.05241097148749645,-0.03678960105256652,1.1143109254162162,-0.10070641670717756
v9,-0.010442377140313455,-0.04433839749797889,-0.050161945347215,-0.46676364390359143,-0.6935611290797236,-0.06425819933887215,-0.06106676931142515,-0.9398472932292129,3.7259128984545633,-0.06979065919898816,-0.2912992324906331,-0.033287039649553186,-0.12291751440758407,-0.17701181041737346,0.6147881646663594,0.8692310475395476,-1.1744873304195833,0.03249902980956657,-0.053919901897906665,0.2099085372037627,-0.132051635350216,-0.32362286867663814,-1.1920420929527697,-0.22657339164635207,0.018514285478099204,-0.25335279526353577,0.26814314719244103,0.5442693271336391,0.2764583312624079,-0.0926530800226904,0.10717239163531207,0.6645529316321197,-0.009672527153683325,0.0062008162321648885,0.3653465830597313,0.07626717864150478,0.16689105611137836,-0.2314617929960168,-0.35697262387472767,-0.8566754540558793,-0.07392575193495698,-1.1293683177241756,1.05066410268204,0.09900571777798658,-0.04992928708786532,1.0739940486232862,-0.2346606013347208,-0.9684986116944634,0.17079639861234355,-0.13976044784793898,-0.5394613380715185,-0.7523733224706622,-0.2224382423604817,-0.06992373417379738,0.06065130565523613,-1.132005516509285,-1.4318727452379325,0.0635711082225805,0.4059562264944423,-0.6085947301119805,-0.20802960918611768,-0.412908908600486,0.01642152943429864,0.6755165332076948,-0.8660566732179211,0.3137291671023079,-0.5303527897546828,0.8260409691840338,0.7014860548850406,1.2637989039734714,0.19314826823017078,0.4570156719434514,0.032824204026504,0.42979615901890195,-1.2616670862545212,-0.11541667552979412,-1.1488096683972795,-0.051807755309670016,0.04095268987642179,-0.9432088406500763,-0.674817182188621,0.050307947959172414,0.10335061722322063,-0.7771872354589762,0.5277567004082742,-0.11738909487048878,0.546668240172649,-1.2574492081233364,-0.8239123686601268,-0.7969781301828894,-0.2939977784777228,-0.8868544293727085,-1.1358956505481757,-0.45600671263324183,-2.208966620756362,0.4877779463294436,-0.08961385662579686,0.2111501000814344,-0.35469547287867287,-2.1329237850031926,-0.7854997418203632,0.19089955922856494,0.2720357787294934,0.2107527966055163,2.8983732400055713,0.051972751463803354,-0.767980214716449,-0.3489381934176739,0.40433870870857397,-0.5896917826177893,-0.05043059245310356,0.20885587310765585,-0.33699762558496216
v10,0.08838581782278818,-0.030752308894644146,0.2114955681448878,0.13464098962273477,0.1361282694118046,0.0355634353066572,0.012253792353969633,-0.0232045838912541,-0.06979065919898816,1.9431763675706577,0.04186800233892864,1.1750349357867722,-0.030429291165127745,1.3583597908435445,-0.04380600753956743,-0.05418963272555333,0.22975106066102996,-0.00043726745853621304,-0.0056221317039237325,0.11497647381752381,0.466467143668577,-0.2942782281020262,0.0062650125004655235,0.03007322922876327,0.013225072686662868,-0.018953140181427863,0.12235561689216251,-0.02966636184892874,-0.10450962050452567,0.684379061689508,0.05201635293871643,-0.18764217012385123,-0.021535708399018902,0.005700755058555048,0.03375522589060695,0.8727126955692023,0.07361086989800633,0.020638530959739488,0.020862733521420117,0.2446742263667439,-0.05858794054381726,-0.01071485779865169,-0.3019486510516883,0.03386622163440049,0.7000182028431317,-0.2924742602931602,0.029723757040876025,0.015960078701437317,-0.08216893855254541,0.017251742046609772,-0.34396659206622326,0.21123312385972032,0.03310125313954901,0.23628308454301794,-0.3966423814676169,-0.00556280519722224,0.3239592716401668,0.21466924720217498,0.07010766058778278,-0.01992156820257526,-0.0421848491972216,0.10467288172026748,0.0847688896221956,-0.06502053621740275,0.15686171656468054,0.0817034402639082,0.008220437818909998,-0.09986022954071658,-0.18072080749100397,0.059439600746408125,-0.10310431719688169,-0.09723451207210569,-0.14294706238190816,-0.005237065935584015,0.2678568464963468,0.08423087026008673,0.026341703378607195,-0.003211674585860476,0.007755204420351881,0.2173610932916809,-0.05233131855540668,0.002214015351536287,0.10794545153724718,0.1164367090028106,-0.0361602033297803,0.041442382686847176,0.34315940076340506,0.2749893735084664,0.09028374012818391,-0.08465068354615563,-0.027752151466389603,0.01624326340833746,0.39340702963073776,0.07902016960913591,0.29119445835217084,-0.1494877937794917,-0.37037122465887307,0.04151936022366224,0.012615573450390827,0.24072055549545596,0.09498629104773912,-0.5601054448724636,-0.011300964725532714,-0.1418285504342095,0.030735480039946684,-0.3246104070478509,2.6708120526998656e-05,-0.017408085040940744,-0.006466705825732493,0.0871643706207456,0.47571051603127096,-0.11434357210500438,0.046111942870507315
